Module 001 Port2 FD-H20 Instantaneous flow rate,Module 001 Port3 FD-H32 Instantaneous flow rate,Module 002 Port1 FD-H20 Instantaneous flow rate,Module 003 Port3 FD-H32 Instantaneous flow rate
82,251,89,0
83,252,90,0
82,248,90,0
83,251,90,0
83,251,90,0
83,251,90,0
84,252,90,0
84,250,90,0
84,249,89,0
84,248,90,0
84,248,90,0
84,247,90,0
84,249,90,0
84,247,89,0
83,248,90,0
83,248,90,0
83,251,90,0
83,250,91,0
84,254,92,389
84,251,92,1001
83,249,91,1311
83,249,90,1606
83,250,90,1780
83,253,90,1917
83,249,90,2005
83,249,91,2073
83,246,91,2110
84,246,91,2158
84,253,91,2182
84,252,91,2188
84,251,92,2231
84,251,92,2134
84,253,92,1453
85,256,91,1056
85,259,92,715
85,261,92,519
86,260,92,354
85,260,91,274
85,260,92,184
85,257,91,123
85,255,91,0
85,257,91,0
85,256,90,0
85,254,90,0
84,252,90,0
84,252,89,0
85,250,90,0
84,249,90,0
84,252,89,0
84,254,89,0
84,254,89,0
84,254,90,0
84,254,91,0
83,255,91,0
83,254,91,0
83,257,91,0
82,255,90,0
82,255,90,0
82,255,89,0
82,254,90,0
82,254,91,439
84,263,92,937
85,265,93,1379
87,264,94,1657
88,262,93,1876
88,264,93,2017
88,265,92,2103
87,262,92,2161
86,260,91,2221
85,260,90,2247
85,258,90,2262
85,256,90,2290
85,253,90,2303
85,257,90,1793
85,255,91,1301
86,255,92,944
87,259,93,686
88,262,93,471
90,266,95,345
92,269,96,237
92,272,96,187
94,273,97,122
94,275,98,0
95,275,98,0
96,275,98,0
96,276,98,0
96,278,99,0
97,281,99,0
97,281,100,0
97,281,99,0
98,280,100,0
98,280,99,0
99,283,100,0
99,286,101,0
100,286,101,0
100,285,101,0
100,282,100,0
99,282,101,0
99,281,100,0
98,279,100,0
97,278,99,0
96,277,98,728
96,276,98,1093
95,275,98,1483
94,273,98,1709
94,272,98,1906
93,273,98,2022
93,270,97,2131
92,270,97,2188
92,268,98,2228
92,270,97,2265
92,272,97,2281
92,273,96,2281
91,270,96,2214
91,270,96,1603
91,272,96,1162
91,270,96,838
91,272,96,566
92,272,97,408
91,271,97,276
91,270,97,200
91,270,97,134
92,270,97,0
92,271,97,0
92,269,97,0
91,267,96,0
90,266,96,0
91,267,96,0
91,271,96,0
91,268,95,0
91,268,95,0
91,269,95,0
92,270,96,0
91,273,97,0
91,273,97,0
92,270,97,0
93,275,99,0
93,277,99,0
93,280,99,0
94,276,99,0
94,275,99,0
95,277,98,0
95,276,98,300
95,275,97,973
94,276,98,1357
94,273,98,1678
94,273,98,1867
94,275,97,2018
94,274,98,2109
93,277,98,2178
93,276,98,2226
93,270,98,2252
92,269,97,2272
92,266,97,2293
91,263,96,2274
90,265,96,1530
89,265,95,1109
89,265,96,805
89,264,96,582
88,262,96,394
88,261,96,285
89,257,96,193
88,260,95,141
88,259,94,101
88,259,94,0
88,263,95,0
87,261,94,0
87,258,94,0
87,256,94,0
86,255,93,0
87,258,94,0
87,258,93,0
86,255,93,0
87,255,93,0
86,255,92,0
85,254,92,0
85,255,92,0
84,257,92,0
84,256,93,0
84,255,93,0
85,256,93,0
85,252,94,0
86,252,93,0
86,254,94,555
86,255,93,1030
86,255,94,1436
86,257,93,1661
87,258,93,1860
87,258,93,1971
86,257,93,2063
86,257,93,2112
86,256,93,2163
86,257,93,2196
86,257,94,2212
86,255,94,2234
86,258,94,2265
86,258,93,1879
86,256,93,1273
86,257,93,920
86,261,93,623
86,259,93,424
86,259,94,309
86,260,93,211
86,259,93,164
86,261,93,120
86,262,94,0
87,259,93,0
87,259,93,0
86,258,94,0
86,260,94,0
86,256,94,0
85,257,94,0
85,262,94,0
84,261,95,0
85,261,95,0
86,264,95,0
86,265,95,0
86,266,95,0
87,267,95,0
88,268,96,0
88,266,97,0
89,266,97,0
90,266,96,0
89,264,96,0
89,264,96,406
88,262,95,927
88,265,96,1376
88,262,95,1634
88,264,95,1824
88,262,96,1962
89,263,96,2062
90,267,97,2137
91,269,96,2189
92,268,98,2227
93,269,98,2254
93,271,98,2277
94,273,98,2155
94,273,98,1458
94,276,99,1130
94,274,99,773
94,271,98,561
93,272,98,384
94,269,98,278
94,271,98,190
95,273,99,138
95,272,99,0
95,273,99,0
95,276,99,0
95,276,100,0
96,277,100,0
96,282,100,0
96,280,100,0
96,283,99,0
96,281,99,0
96,281,99,0
96,278,99,0
97,277,100,0
97,282,100,0
97,286,100,0
97,287,100,0
97,289,101,0
97,289,100,0
97,284,100,0
97,282,101,0
97,278,101,0
97,279,101,265
97,279,102,894
98,279,102,1220
98,282,102,1576
99,282,103,1782
99,283,102,1954
99,285,102,2057
99,287,102,2140
99,285,101,2194
98,282,101,2242
97,281,100,2284
96,279,99,2309
95,275,99,2342
94,271,98,1927
94,274,98,1398
92,272,97,1014
92,270,98,692
92,273,97,504
92,274,98,366
92,277,97,251
92,277,98,184
91,271,98,125
91,267,98,0
91,267,98,0
90,269,97,0
89,267,98,0
89,268,97,0
89,267,97,0
89,261,96,0
88,262,95,0
88,260,94,0
87,261,94,0
86,261,94,0
85,256,94,0
85,254,94,0
85,253,93,0
86,255,93,0
87,254,94,0
88,257,94,0
88,260,94,0
88,260,94,0
87,262,94,161
87,263,94,652
85,261,94,1193
84,258,93,1504
84,257,93,1786
83,255,92,1946
81,252,91,2104
80,248,90,2200
80,248,89,2266
80,245,89,2311
79,247,89,2352
79,248,89,2369
78,245,89,2369
77,246,89,2004
77,244,89,1364
77,246,88,988
77,245,88,713
77,240,87,516
77,242,87,348
77,242,88,252
77,239,88,172
77,242,89,123
77,240,89,0
77,240,89,0
77,240,88,0
77,239,88,0
77,239,89,0
76,241,89,0
76,240,89,0
77,241,89,0
77,244,88,0
77,243,89,0
77,240,89,0
77,240,90,0
78,243,90,0
78,244,90,0
79,243,90,0
79,240,91,0
80,243,91,0
80,245,91,0
80,246,92,0
80,244,92,0
80,246,90,278
80,244,89,838
79,243,89,1313
79,243,89,1588
78,244,90,1783
77,240,88,1931
76,237,87,2063
76,240,87,2149
77,237,88,2205
77,240,88,2245
76,238,88,2288
76,240,88,2311
75,239,88,2341
75,240,88,1888
75,237,88,1287
75,236,87,874
75,234,87,634
75,233,87,426
75,234,87,329
75,234,87,238
75,236,87,161
75,236,86,116
74,235,85,0
74,234,86,0
74,235,86,0
75,238,86,0
75,237,86,0
75,236,87,0
75,234,87,0
75,238,87,0
75,237,87,0
76,233,87,0
76,235,87,0
76,237,88,0
77,238,87,0
77,241,88,0
77,242,88,0
78,244,88,0
78,245,89,0
78,245,89,0
78,244,90,0
78,244,90,283
78,244,90,830
78,244,90,1304
78,246,91,1581
79,249,92,1773
80,251,91,1925
81,253,92,2061
80,252,92,2139
80,251,92,2206
80,251,92,2227
80,248,92,2251
80,248,91,2283
81,249,90,2313
80,246,90,2054
80,244,89,1393
78,244,89,1005
78,245,90,726
77,244,90,525
77,244,90,356
76,245,88,259
76,240,89,174
76,240,89,117
76,240,89,0
76,240,89,0
76,241,88,0
76,243,89,0
76,243,89,0
77,243,89,0
77,239,88,0
76,242,89,0
77,242,89,0
77,241,88,0
76,240,88,0
76,240,88,0
77,240,89,0
77,239,89,0
78,242,88,0
78,242,88,0
78,241,88,0
78,240,88,0
78,240,87,0
78,240,87,262
78,244,88,881
79,245,88,1260
79,246,88,1570
79,246,89,1757
79,245,89,1855
79,244,89,1982
80,245,90,2056
79,244,89,2129
79,243,89,2171
79,241,89,2222
80,243,90,2256
80,248,90,2282
81,250,91,2318
81,249,91,1810
82,251,91,1236
82,252,91,953
82,252,92,690
82,255,92,468
82,255,92,339
82,257,92,232
82,254,91,158
81,250,91,115
82,247,92,0
82,247,91,0
82,246,90,0
82,247,89,0
81,248,89,0
81,250,89,0
81,247,89,0
82,249,89,0
81,248,88,0
82,249,89,0
82,251,89,0
82,253,90,0
82,252,90,0
82,250,90,0
82,250,89,0
82,247,88,0
81,244,87,0
81,245,88,0
80,245,88,0
81,246,88,483
80,244,88,941
80,245,88,1326
80,244,87,1584
80,240,86,1766
80,241,86,1860
80,242,86,1974
80,241,86,2043
80,242,86,2106
80,242,86,2142
80,242,86,2182
80,244,86,2213
80,241,87,2251
80,242,87,2265
80,243,87,1546
79,244,87,1118
80,244,88,762
80,244,88,556
80,246,87,378
80,247,88,291
80,247,88,196
81,246,88,141
81,247,88,0
81,246,88,0
81,248,88,0
81,249,89,0
81,247,90,0
81,243,90,0
81,242,89,0
81,243,89,0
81,245,89,0
81,245,90,0
81,245,90,0
82,245,89,0
81,245,90,0
81,245,89,0
82,247,89,0
82,248,89,0
82,246,89,0
82,247,88,0
82,248,88,0
82,246,88,584
82,246,89,947
81,248,89,1348
82,247,89,1576
81,250,89,1767
81,251,89,1878
80,248,89,1980
80,247,88,2053
80,245,88,2108
80,241,87,2140
80,242,87,2173
80,244,87,2195
81,245,88,2230
82,247,89,1984
82,250,89,1422
82,248,89,1017
83,249,90,687
83,253,89,500
83,254,90,339
84,253,90,245
84,254,91,177
84,254,92,128
84,255,92,0
85,254,92,0
85,255,91,0
85,257,92,0
85,256,90,0
85,255,91,0
84,253,90,0
84,249,91,0
84,248,91,0
84,249,91,0
84,250,91,0
84,251,91,0
84,253,90,0
84,254,90,0
84,255,90,0
84,253,90,0
84,251,90,0
84,250,90,0
84,250,90,0
84,252,89,597
85,251,89,1107
70,221,81,2122
70,220,81,2136
70,219,81,1752
70,221,81,1356
69,223,82,917
70,222,81,660
70,222,82,448
70,222,83,323
70,222,83,218
71,222,82,168
70,224,83,115
70,224,83,0
70,227,83,0
69,226,82,0
69,223,81,0
69,221,80,0
69,220,80,0
68,217,80,0
68,219,81,0
68,220,81,0
68,219,81,0
68,219,81,0
68,220,81,0
68,219,82,0
68,217,81,0
68,215,81,0
68,218,81,0
69,219,82,0
69,219,82,0
69,223,82,376
69,224,82,891
70,225,82,1339
70,227,83,1607
70,226,83,1813
71,227,84,1925
71,226,85,2003
71,228,84,2072
71,228,85,2112
72,229,85,2135
72,231,85,2150
72,228,85,2153
73,230,85,2156
73,229,85,2149
73,230,85,1555
73,231,84,1197
72,232,85,866
72,232,85,589
72,231,85,426
71,231,84,288
71,228,84,194
71,227,83,150
71,227,82,101
71,226,83,0
71,226,83,0
72,227,83,0
72,229,84,0
72,232,84,0
72,232,84,0
72,231,84,0
72,230,83,0
72,231,83,0
72,228,83,0
72,228,83,0
72,229,83,0
71,228,83,0
71,225,82,0
70,224,82,0
70,221,82,0
69,221,82,0
70,222,83,0
69,222,82,444
70,225,84,1031
70,225,84,1369
71,229,84,1677
72,229,84,1839
72,228,83,1987
71,225,83,2065
70,226,83,2127
69,223,82,2183
69,222,83,2220
69,225,83,2219
70,225,83,2229
70,222,83,2233
70,221,83,2247
70,224,83,1635
70,226,83,1109
70,224,82,795
70,226,82,535
71,228,83,387
72,228,83,282
72,226,83,205
72,225,83,140
72,224,83,102
72,222,82,0
72,219,82,0
71,219,82,0
71,222,83,0
72,222,83,0
71,221,83,0
71,219,83,0
71,221,83,0
71,221,82,0
72,223,83,0
72,226,84,0
72,227,85,0
73,226,84,0
72,230,84,0
72,232,84,0
73,231,84,0
73,229,84,0
74,232,85,0
73,233,84,477
72,230,84,953
72,229,83,1364
71,228,82,1604
70,227,81,1773
70,226,81,1900
70,223,80,1998
69,221,80,2043
69,218,80,2081
69,217,79,2114
68,215,80,2134
68,216,80,2146
69,218,80,2155
69,218,80,2108
69,220,80,1528
69,220,80,1036
69,224,80,747
69,223,81,504
69,222,82,340
69,224,82,246
69,224,81,188
69,222,81,126
70,223,81,0
69,224,81,0
70,223,81,0
69,221,81,0
69,221,81,0
69,223,80,0
68,221,80,0
68,217,79,0
68,215,79,0
68,213,79,0
68,214,79,0
68,215,79,0
67,216,80,0
67,215,79,0
67,215,79,0
68,217,80,0
68,219,81,0
68,221,81,0
68,220,81,0
68,218,81,250
69,219,81,787
69,220,82,1238
69,221,82,1499
69,222,81,1721
69,221,82,1852
69,223,82,1952
69,221,81,2035
69,219,82,2093
68,217,81,2130
68,217,81,2168
66,220,80,2202
64,234,79,2241
64,251,79,2264
63,258,78,1531
62,263,78,1106
62,267,79,753
61,272,78,513
61,273,78,398
61,272,77,271
61,276,78,195
60,277,77,132
60,278,78,0
61,278,78,0
61,279,79,0
60,283,78,0
61,285,78,0
61,284,78,0
61,281,78,0
61,279,79,0
61,279,80,0
60,281,79,0
61,283,79,0
61,283,80,0
61,279,79,0
60,279,79,0
60,282,77,0
60,277,77,0
60,276,76,0
60,276,76,0
60,274,76,264
60,277,76,912
60,275,76,1292
60,276,76,1630
60,276,76,1825
60,277,75,1981
60,280,76,2047
59,276,76,2125
59,280,76,2166
59,282,76,2204
59,281,76,2226
59,281,76,2227
58,278,75,2239
59,277,75,1838
59,278,76,1246
59,276,76,964
58,275,76,653
58,271,76,473
59,271,76,319
58,271,76,214
59,263,77,165
61,245,78,117
62,236,79,0
62,228,78,0
63,226,79,0
63,222,78,0
63,219,78,0
64,216,77,0
63,216,77,0
64,214,77,0
64,211,77,0
64,212,77,0
64,211,78,0
64,211,78,0
64,208,78,0
64,209,78,0
64,211,80,0
64,213,81,0
65,215,81,0
65,213,81,0
65,217,80,0
66,218,80,0
66,219,80,0
66,221,80,506
66,221,81,1084
67,222,80,1416
67,222,81,1695
68,220,82,1865
68,221,83,2005
69,221,83,2099
68,220,83,2161
69,220,83,2206
69,221,84,2240
70,222,83,2275
70,222,83,2289
69,222,83,2307
69,223,83,2134
69,224,82,1543
68,224,82,1048
68,224,81,760
68,222,82,517
68,223,81,401
68,222,80,274
68,222,81,198
69,221,81,135
68,225,82,0
68,228,82,0
68,226,82,0
68,226,81,0
69,225,82,0
69,226,82,0
68,226,83,0
68,226,82,0
68,226,82,0
68,224,82,0
68,224,82,0
69,223,83,0
69,221,83,0
68,224,83,0
68,223,82,0
68,223,81,0
68,226,82,0
68,225,81,0
68,225,82,0
68,224,83,262
68,226,83,874
68,225,83,1225
69,223,83,1527
69,222,83,1705
69,224,83,1806
70,224,84,1928
70,224,84,1994
70,226,84,2040
69,225,83,2076
70,225,83,2114
70,224,83,2138
69,225,82,2146
69,224,82,2168
69,225,82,1848
70,224,81,1328
70,224,82,893
70,225,82,606
70,225,83,467
70,227,83,337
70,226,83,228
71,227,84,167
72,230,84,115
73,232,85,0
74,232,85,0
74,233,86,0
74,236,86,0
74,239,85,0
73,237,85,0
72,231,84,0
71,230,84,0
71,228,84,0
71,228,84,0
70,226,84,0
71,228,85,0
71,229,85,0
72,228,86,0
73,234,87,0
75,237,88,0
77,241,89,0
77,242,89,0
78,244,90,273
79,243,91,894
78,245,90,1259
80,249,91,1561
80,249,91,1710
81,249,92,1876
81,247,91,1977
81,250,91,2069
81,247,92,2118
81,250,92,2155
81,250,92,2177
81,251,92,2206
81,251,92,2227
82,249,92,2011
82,251,92,1458
82,249,93,990
82,251,93,724
82,252,93,529
82,252,93,384
82,249,93,257
82,253,92,183
82,251,91,124
82,252,92,0
82,249,92,0
82,249,93,0
82,248,92,0
82,247,93,0
82,250,93,0
83,253,94,0
83,251,94,0
83,252,93,0
84,253,93,0
83,253,92,0
83,253,92,0
83,253,92,0
83,250,92,0
83,251,92,0
84,250,92,0
84,250,92,0
84,249,92,0
84,250,92,0
84,252,93,259
84,256,93,792
84,256,93,1265
84,253,92,1547
84,253,93,1741
83,254,93,1895
83,252,92,2023
83,250,92,2101
82,249,91,2178
83,250,91,2218
83,250,92,2242
82,253,91,2256
82,256,90,2271
82,254,91,2276
82,254,91,1883
83,255,92,1280
83,255,92,987
83,252,92,669
83,253,91,481
83,253,92,324
83,255,92,233
83,255,92,159
83,257,92,122
83,257,92,0
83,257,92,0
83,259,92,0
83,260,92,0
83,260,92,0
83,260,91,0
83,258,93,0
83,259,93,0
84,256,92,0
84,259,92,0
84,259,91,0
84,259,92,0
84,259,93,0
84,258,93,0
84,259,93,0
84,257,93,0
84,259,92,0
84,258,93,0
84,258,93,0
84,257,93,646
84,259,93,1102
85,261,92,1488
85,259,92,1711
85,256,92,1862
85,255,93,1977
85,259,92,2078
84,258,92,2137
84,258,92,2173
84,257,92,2202
84,259,92,2228
84,259,92,2240
84,262,92,2105
84,265,92,1622
85,261,92,1098
85,262,93,784
85,262,94,532
86,264,94,386
86,262,94,278
85,260,94,199
85,259,93,133
85,255,93,0
84,254,93,0
84,258,93,0
84,255,93,0
84,253,93,0
83,252,93,0
83,250,92,0
82,248,91,0
82,247,91,0
82,245,91,0
81,243,91,0
82,244,91,0
82,244,91,0
82,248,91,0
82,245,91,0
83,247,91,0
83,246,91,0
82,247,90,0
82,246,90,0
82,245,90,398
82,244,89,1010
81,245,89,1371
81,246,88,1675
81,247,88,1806
81,246,88,1930
82,245,88,2041
82,248,88,2095
81,247,88,2149
82,247,89,2186
82,245,89,2194
82,249,89,2206
82,252,89,2215
82,248,89,1717
81,247,89,1245
81,245,89,842
81,243,88,604
80,244,88,408
81,244,88,314
82,245,88,212
81,243,89,151
81,245,88,101
81,244,89,0
81,245,88,0
81,245,89,0
81,245,88,0
81,245,88,0
81,248,89,0
81,248,89,0
81,245,89,0
80,243,89,0
80,244,89,0
81,247,90,0
82,248,90,0
82,249,90,0
83,252,90,0
83,250,90,0
84,249,91,0
84,249,90,0
84,249,91,0
85,251,90,348
85,251,89,819
83,272,89,1356
82,290,89,1648
81,300,88,1906
81,312,89,2045
80,315,88,2171
79,318,87,2229
79,323,87,2291
77,323,88,2314
77,326,88,2321
77,328,89,2319
76,327,88,2178
77,328,89,1584
77,323,88,1146
77,325,88,777
78,332,89,560
80,327,90,379
83,312,92,275
84,294,92,197
86,287,93,142
87,276,94,0
88,270,93,0
88,269,93,0
88,268,93,0
89,265,93,0
88,264,93,0
89,264,93,0
89,263,94,0
89,262,93,0
89,264,93,0
89,264,94,0
89,266,94,0
87,258,93,0
86,258,92,0
85,260,92,0
85,257,91,0
84,253,92,0
84,251,91,0
83,248,91,0
83,249,91,0
83,252,90,0
83,250,91,0
83,250,90,271
83,251,90,831
83,247,90,1236
83,247,90,1579
83,248,90,1775
84,250,90,1917
84,254,90,2057
85,258,90,2125
86,261,91,2200
85,256,90,2238
84,253,89,2294
84,252,89,2319
83,247,88,2316
82,246,87,2323
80,259,86,1584
79,258,86,1146
79,251,86,775
79,249,87,600
79,248,88,402
81,250,90,288
83,252,91,194
85,258,92,138
85,256,92,0
85,256,92,0
84,253,91,0
84,251,91,0
83,248,90,0
82,247,89,0
81,249,89,0
81,248,89,0
80,246,88,0
79,245,88,0
80,245,87,0
79,243,87,0
79,242,87,0
78,238,86,0
78,238,87,0
79,241,87,0
79,242,87,0
78,241,87,0
78,238,87,0
77,237,87,0
78,235,87,740
78,235,86,1191
78,237,86,1507
78,237,85,1735
78,233,85,1931
77,238,84,2046
76,236,85,2145
75,233,85,2206
76,235,85,2255
76,235,85,2270
75,234,84,2311
76,233,84,2322
76,235,85,2193
76,238,85,1592
76,238,85,1079
76,233,84,781
76,238,85,564
77,239,87,408
77,244,87,277
77,243,87,202
77,240,87,138
78,242,87,100
78,245,87,0
78,242,86,0
78,241,86,0
78,239,86,0
77,239,85,0
76,236,84,0
76,235,83,0
75,234,83,0
75,233,84,0
76,231,83,0
76,232,84,0
77,234,84,0
76,233,84,0
76,234,84,0
76,232,85,0
77,233,84,0
76,236,85,0
76,234,85,0
76,235,85,453
77,234,86,963
76,233,85,1415
76,233,86,1678
76,234,86,1906
77,234,86,2013
77,231,86,2125
77,235,86,2199
77,235,86,2248
77,233,86,2277
77,235,87,2301
78,234,87,2313
78,233,86,2188
77,233,85,1692
77,233,86,1144
77,235,86,823
76,236,87,558
77,235,87,405
77,235,86,274
77,235,86,197
77,236,87,151
77,240,86,102
77,240,86,0
78,240,86,0
78,237,86,0
78,243,87,0
79,243,87,0
79,243,88,0
79,244,89,0
79,244,88,0
79,245,87,0
79,247,87,0
79,245,87,0
79,242,87,0
79,239,86,0
78,238,85,0
78,235,85,0
78,235,84,0
77,236,84,0
77,235,85,0
77,234,85,0
75,235,85,0
75,233,84,752
75,231,84,1198
75,229,85,1526
74,231,85,1765
74,230,84,1959
74,229,85,2063
73,229,84,2139
73,226,83,2199
73,229,83,2223
72,230,82,2234
72,227,82,2247
72,229,83,2251
72,230,82,1776
72,227,82,1285
73,227,82,870
73,225,82,669
72,223,82,454
73,223,82,329
72,226,82,223
73,226,82,161
73,227,82,109
73,225,83,0
73,227,83,0
73,227,83,0
74,228,82,0
74,230,83,0
74,229,83,0
74,229,83,0
74,226,82,0
73,227,83,0
73,227,83,0
73,227,83,0
73,229,83,0
74,232,84,0
74,233,85,0
75,234,85,0
75,234,85,0
75,233,84,0
76,233,84,0
76,232,84,0
77,233,84,317
76,233,84,961
76,233,84,1350
75,232,84,1668
75,232,84,1870
75,234,83,1981
75,232,83,2093
75,231,83,2175
74,231,84,2224
74,229,84,2259
74,227,83,2284
73,227,83,2303
73,226,83,2308
73,226,82,1951
73,226,82,1411
73,228,82,1020
73,230,82,691
72,229,82,498
72,229,82,338
72,231,82,244
72,230,82,165
72,228,82,119
72,226,82,0
72,226,82,0
72,226,82,0
71,226,82,0
72,226,81,0
72,226,80,0
72,223,80,0
71,223,81,0
70,222,80,0
70,223,80,0
70,221,80,0
70,221,80,0
70,223,80,0
70,224,80,0
70,223,79,0
70,223,79,0
71,222,80,0
71,220,80,0
72,223,81,0
72,222,81,0
73,222,82,385
73,224,84,985
73,226,84,1325
74,228,84,1603
74,228,84,1769
74,230,84,1907
75,231,85,1995
75,233,85,2087
75,234,85,2153
75,233,85,2202
75,233,85,2238
75,235,85,2285
75,236,85,2309
75,237,85,1571
75,236,86,1137
76,235,85,827
76,232,86,564
76,232,85,383
76,233,86,276
76,231,86,187
76,234,86,144
76,233,85,0
76,237,86,0
76,235,85,0
76,234,86,0
76,235,86,0
75,237,86,0
76,236,86,0
75,235,86,0
75,235,85,0
75,233,85,0
75,235,86,0
74,234,85,0
74,237,86,0
75,236,85,0
75,237,85,0
75,234,85,0
75,232,86,0
76,231,86,0
76,232,85,0
75,234,85,284
75,231,85,926
75,235,85,1326
75,233,85,1667
76,236,86,1861
75,233,86,2009
76,233,85,2123
75,233,85,2212
75,234,85,2273
76,234,85,2327
76,234,86,2359
76,234,86,2383
76,235,86,2407
76,234,86,2128
76,235,86,1434
76,235,87,1031
76,234,87,741
76,235,87,504
77,237,86,370
77,236,86,263
77,237,87,174
77,238,87,125
77,239,87,0
78,237,87,0
77,236,85,0
76,233,85,0
76,230,85,0
75,230,84,0
74,230,84,0
73,229,84,0
74,231,83,0
73,229,82,0
74,230,82,0
73,230,83,0
73,229,83,0
73,226,83,0
73,226,82,0
73,227,83,0
73,224,83,0
74,228,83,0
74,226,83,0
74,224,83,0
73,224,83,0
73,226,83,502
73,226,82,1083
73,226,82,1468
73,227,83,1693
73,226,83,1891
74,232,84,1986
74,231,83,2101
75,230,83,2165
76,230,83,2222
75,232,84,2248
75,231,83,2267
75,231,83,2281
75,231,82,1964
74,229,82,1417
73,228,81,963
73,227,81,656
73,227,81,475
73,225,82,341
73,226,82,245
73,224,83,175
73,224,83,117
73,224,83,0
73,226,83,0
73,227,84,0
72,227,83,0
72,226,83,0
72,226,83,0
73,227,82,0
73,227,83,0
72,228,83,0
73,225,83,0
73,225,83,0
73,229,82,0
72,226,81,0
72,226,81,0
72,225,82,0
72,224,82,0
72,224,81,0
72,223,81,0
72,225,81,0
72,223,80,721
71,220,80,1155
71,218,79,1537
71,218,79,1747
70,217,79,1936
70,217,78,2064
70,215,78,2122
69,210,78,2190
69,210,77,2252
69,212,77,2287
69,212,77,2296
69,212,78,2321
69,214,78,1930
69,214,78,1403
69,212,78,1010
70,216,78,677
70,218,78,491
70,215,78,331
70,213,78,253
71,214,78,167
70,216,78,117
71,219,79,0
72,221,81,0
73,225,82,0
74,225,82,0
75,228,82,0
75,231,83,0
75,226,82,0
74,225,82,0
74,223,81,0
74,219,81,0
73,219,80,0
73,221,80,0
73,220,80,0
73,219,79,0
73,225,82,0
75,227,83,0
76,231,84,0
79,235,86,0
80,240,87,0
82,244,88,0
82,245,88,0
83,246,89,231
84,245,89,766
83,246,90,1171
84,249,90,1507
85,249,90,1715
